wellness_id,daily_sleep_hours,social_support_score,physical_activity_hours,Sleep_Quality_Score
W-125289,8,8,1.3,3
W-125339,8,8,0.5,3
W-125383,8,8,0.1,3
W-125398,8,8,0.6,3
W-125453,8.1,8,0.1,3
W-125468,8.1,8,0.8,3
W-125504,8.1,8,0.5,3
W-125538,8.1,8,0.3,3
W-125580,8.1,8,2,3
W-125617,8.1,8,0.9,3
W-125654,8.1,8,1.7,3
W-125684,8.1,8,1.2,3
W-125687,8.1,8,0.7,3
W-125714,8.1,8,0,3
W-125766,8.1,8,0.2,3
W-125789,8.1,8,1.9,3
W-125849,8.1,8,1.8,3
W-125856,8.1,8,1,3
W-125871,8.1,8,0.4,3
W-125879,8.1,8,1.1,3
W-125922,8.1,8,1.6,3
W-125959,8.1,8,1.5,3
W-125974,8.1,8,1.4,3
W-126012,8.1,8,1.3,3
W-126021,8.1,8,0.6,3
W-126067,8.2,8,1.6,3
W-126095,8.2,8,1.7,3
W-126101,8.2,8,1.8,3
W-126142,8.2,8,0.4,3
W-126168,8.2,8,1.9,3
W-126222,8.2,8,0.6,3
W-126249,8.2,8,1,3
W-126258,8.2,8,0.2,3
W-126266,8.2,8,1.4,3
W-126308,8.2,8,0.5,3
W-126343,8.2,8,1.2,3
W-126359,8.2,8,0.8,3
W-126360,8.2,8,0.3,3
W-126383,8.2,8,0.7,3
W-126438,8.2,8,2,3
W-126452,8.2,8,1.1,3
W-126538,8.2,8,0.1,3
W-126551,8.2,8,1.3,3
W-126591,8.2,8,0.9,3
W-126618,8.2,8,1.5,3
W-126686,8.3,8,0.9,3
W-126716,8.3,8,1.6,3
W-126719,8.3,8,1.5,3
W-126765,8.3,8,1.8,3
W-126792,8.3,8,1.1,3
W-126793,8.3,8,0.1,3
W-126802,8.3,8,1.9,3
W-126816,8.3,8,1.2,3
W-126888,8.3,8,1.4,3
W-126917,8.3,8,1.3,3
W-126923,8.3,8,1.7,3
W-126961,8.3,8,0.4,3
W-126978,8.3,8,0,3
W-127016,8.3,8,0.5,3
W-127056,8.3,8,0.7,3
W-127058,8.3,8,0.3,3
W-127167,8.3,8,2,3
W-127183,8.3,8,0.8,3
W-127210,8.3,8,0.2,3
W-127256,8.3,8,0.6,3
W-127282,8.3,8,1,3
W-127307,8.4,8,1.6,3
W-127360,8.4,8,1.2,3
W-127361,8.4,8,1.5,3
W-127401,8.4,8,0.9,3
W-127426,8.4,8,1.1,3
W-127435,8.4,8,0.7,3
W-127444,8.4,8,0.1,3
W-127454,8.4,8,0,3
W-127464,8.4,8,1.4,3
W-127466,8.4,8,0.8,3
W-127478,8.4,8,0.5,3
W-127619,8.4,8,0.4,3
W-127677,8.4,8,1.9,3
W-127717,8.4,8,0.6,3
W-127723,8.4,8,1.8,3
W-127740,8.4,8,1,3
W-127754,8.4,8,2,3
W-127857,8.4,8,0.3,3
W-127885,8.4,8,1.3,3
W-127887,8.4,8,1.7,3
W-127955,8.5,8,1.8,3
W-127968,8.5,8,1.7,3
W-128011,8.5,8,0.2,3
W-128065,8.5,8,0.9,3
W-128074,8.5,8,1.1,3
W-128101,8.5,8,1.4,3
W-128200,8.5,8,1.9,3
W-128308,8.5,8,0.4,3
W-128330,8.5,8,1.3,3
W-128373,8.5,8,0.7,3
W-128382,8.5,8,1.5,3
W-128383,8.5,8,0.1,3
W-128393,8.5,8,0.8,3
W-128421,8.5,8,0.6,3
W-128439,8.5,8,1.6,3
W-128458,8.5,8,0,3
W-128459,8.5,8,0.3,3
W-128467,8.5,8,1.2,3
W-128495,8.5,8,0.5,3
W-128512,8.5,8,1,3
W-128574,8.6,8,1.5,3
W-128590,8.6,8,1.1,3
W-128609,8.6,8,1.3,3
W-128618,8.6,8,0.5,3
W-128620,8.6,8,0.7,3
W-128728,8.6,8,0.8,3
W-128746,8.6,8,1.8,3
W-128751,8.6,8,1.2,3
W-128798,8.6,8,0.2,3
W-128862,8.6,8,1.7,3
W-128893,8.6,8,1.6,3
W-128942,8.6,8,1,3
W-128949,8.6,8,0.9,3
W-128950,8.6,8,0.3,3
W-129011,8.6,8,0.6,3
W-129020,8.6,8,1.4,3
W-129038,8.6,8,0,3
W-129054,8.6,8,0.1,3
W-129084,8.6,8,0.4,3
W-129086,8.6,8,1.9,3
W-129172,8.7,8,0.5,3
W-129195,8.7,8,0.7,3
W-129205,8.7,8,0.6,3
W-129236,8.7,8,1.5,3
W-129300,8.7,8,0.4,3
W-129310,8.7,8,1.7,3
W-129334,8.7,8,0,3
W-129394,8.7,8,1.8,3
W-129451,8.7,8,0.3,3
W-129454,8.7,8,1.4,3
W-129491,8.7,8,0.9,3
W-129530,8.7,8,1.9,3
W-129535,8.7,8,1,3
W-129544,8.7,8,0.1,3
W-129586,8.7,8,0.2,3
W-129679,8.7,8,1.2,3
W-129721,8.7,8,1.6,3
W-129731,8.7,8,1.3,3
W-129746,8.7,8,0.8,3
W-129762,8.7,8,2,3
W-129767,8.7,8,1.1,3
W-129782,8.8,8,0.2,3
W-129788,8.8,8,0.9,3
W-129835,8.8,8,0,3
W-129842,8.8,8,0.8,3
W-129848,8.8,8,0.6,3
W-129873,8.8,8,0.5,3
W-129915,8.8,8,1.1,3
W-129936,8.8,8,1.4,3
W-129955,8.8,8,1,3
W-130032,8.8,8,1.9,3
W-130045,8.8,8,1.3,3
W-130111,8.8,8,0.1,3
W-130127,8.8,8,1.8,3
W-130149,8.8,8,1.6,3
W-130187,8.8,8,1.2,3
W-130237,8.8,8,0.3,3
W-130270,8.8,8,1.5,3
W-130276,8.8,8,0.4,3
W-130289,8.8,8,1.7,3
W-130318,8.8,8,2,3
W-130376,8.8,8,0.7,3
W-130425,8.9,8,1.1,3
W-130438,8.9,8,0,3
W-130452,8.9,8,1.6,3
W-130458,8.9,8,0.4,3
W-130468,8.9,8,0.3,3
W-130570,8.9,8,0.9,3
W-130580,8.9,8,0.5,3
W-130607,8.9,8,2,3
W-130622,8.9,8,1.9,3
W-130624,8.9,8,1.8,3
W-130629,8.9,8,0.6,3
W-130663,8.9,8,0.7,3
W-130666,8.9,8,0.2,3
W-130715,8.9,8,1.3,3
W-130756,8.9,8,1.4,3
W-130785,8.9,8,1.2,3
W-130801,8.9,8,1,3
W-130807,8.9,8,1.5,3
W-130808,8.9,8,0.8,3
W-130876,8.9,8,0.1,3
W-130998,8.9,8,1.7,3
W-131038,9,8,0.4,3
W-131050,9,8,0.5,3
W-131052,9,8,0.3,3
W-131063,9,8,0,3
W-131115,9,8,1.3,3
W-131132,9,8,0.7,3
W-131157,9,8,0.2,3
W-131179,9,8,1.5,3
W-131196,9,8,1.7,3
W-131217,9,8,1.9,3
W-131238,9,8,0.8,3
W-131287,9,8,0.6,3
W-131363,9,8,0.9,3
W-131389,9,8,1,3
W-131425,9,8,0.1,3
W-131434,9,8,2,3
W-131481,9,8,1.2,3
W-131540,9,8,1.1,3
W-131545,9,8,1.6,3
W-131579,9,8,1.8,3
W-100078,4,7,0.4,3
W-100093,4,7,1.4,3
W-100096,4,7,1.8,3
W-100172,4,7,0.2,3
W-100215,4,7,0.7,3
W-100217,4,7,0.8,3
W-100267,4,7,0.6,3
W-100322,4,7,1.6,3
W-100339,4,7,0.3,3
W-100343,4,7,0,3
W-100406,4,7,1,3
W-100427,4,7,0.5,3
W-100465,4,7,1.2,3
W-100468,4,7,1.1,3
W-100475,4,7,2,3
W-100508,4,7,1.5,3
W-100527,4,7,0.1,3
W-100535,4,7,0.9,3
W-100546,4,7,1.3,3
W-100584,4.1,7,0.2,3
W-100588,4.1,7,1.6,3
W-100602,4.1,7,0.6,3
W-100651,4.1,7,1.1,3
W-100697,4.1,7,1.9,3
W-100701,4.1,7,0.5,3
W-100702,4.1,7,0.9,3
W-100730,4.1,7,1,3
W-100749,4.1,7,0.3,3
W-100757,4.1,7,2,3
W-100786,4.1,7,1.4,3
W-100880,4.1,7,0.7,3
W-100882,4.1,7,0.8,3
W-100883,4.1,7,1.5,3
W-100894,4.1,7,1.8,3
W-100908,4.1,7,0.4,3
W-100947,4.1,7,1.2,3
W-100949,4.1,7,1.7,3
W-100960,4.1,7,0,3
W-101000,4.1,7,1.3,3
W-101025,4.1,7,0.1,3
W-101201,4.2,7,0.2,3
W-101256,4.2,7,0,3
W-101271,4.2,7,1.1,3
W-101279,4.2,7,0.8,3
W-101333,4.2,7,0.3,3
W-101352,4.2,7,1.9,3
W-101357,4.2,7,0.7,3
W-101372,4.2,7,1.7,3
W-101419,4.2,7,0.5,3
W-101466,4.2,7,2,3
W-101503,4.2,7,1.4,3
W-101504,4.2,7,1.5,3
W-101529,4.2,7,1.3,3
W-101564,4.2,7,0.4,3
W-101595,4.2,7,1,3
W-101612,4.2,7,1.6,3
W-101637,4.2,7,0.1,3
W-101676,4.2,7,0.9,3
W-101685,4.2,7,0.6,3
W-101700,4.2,7,1.8,3
W-101797,4.2,7,1.2,3
W-101813,4.3,7,1.4,3
W-101840,4.3,7,1.2,3
W-101846,4.3,7,0.6,3
W-101869,4.3,7,1.1,3
W-101885,4.3,7,0.7,3
W-101886,4.3,7,0.1,3
W-101893,4.3,7,0,3
W-102025,4.3,7,1.8,3
W-102035,4.3,7,2,3
W-102083,4.3,7,1.7,3
W-102125,4.3,7,1.6,3
W-102151,4.3,7,1.5,3
W-102161,4.3,7,0.5,3
W-102182,4.3,7,0.4,3
W-102209,4.3,7,0.3,3
W-102267,4.3,7,1,3
W-102286,4.3,7,0.9,3
W-102310,4.3,7,1.9,3
W-102313,4.3,7,0.8,3
W-102335,4.3,7,1.3,3
W-102418,4.3,7,0.2,3
W-102516,4.4,7,0.1,3
W-102564,4.4,7,0.9,3
W-102577,4.4,7,0.2,3
W-102624,4.4,7,2,3
W-102627,4.4,7,1.3,3
W-102674,4.4,7,1.8,3
W-102705,4.4,7,0.7,3
W-102741,4.4,7,0,3
W-102748,4.4,7,1.5,3
W-102764,4.4,7,0.8,3
W-102765,4.4,7,1,3
W-102767,4.4,7,1.9,3
W-102805,4.4,7,1.4,3
W-102826,4.4,7,1.6,3
W-102903,4.4,7,0.4,3
W-102953,4.4,7,0.5,3
W-102966,4.4,7,1.1,3
W-102974,4.4,7,0.6,3
W-102981,4.4,7,1.7,3
W-103005,4.4,7,1.2,3
W-103017,4.4,7,0.3,3
W-103051,4.5,7,1.1,3
W-103071,4.5,7,1.6,3
W-103083,4.5,7,1.9,3
W-103084,4.5,7,1.7,3
W-103169,4.5,7,0.1,3
W-103238,4.5,7,0.7,3
W-103266,4.5,7,0.4,3
W-103319,4.5,7,1.3,3
W-103332,4.5,7,1.8,3
W-103395,4.5,7,0.3,3
W-103469,4.5,7,0.6,3
W-103480,4.5,7,1,3
W-103515,4.5,7,1.5,3
W-103522,4.5,7,0.9,3
W-103561,4.5,7,0.5,3
W-103568,4.5,7,1.4,3
W-103601,4.5,7,0.2,3
W-103617,4.5,7,0.8,3
W-103629,4.5,7,1.2,3
W-103663,4.5,7,2,3
W-103682,4.6,7,0.2,3
W-103843,4.6,7,1.9,3
W-103896,4.6,7,0.6,3
W-103917,4.6,7,1.8,3
W-103931,4.6,7,0.7,3
W-103999,4.6,7,1,3
W-104009,4.6,7,0,3
W-104024,4.6,7,1.4,3
W-104053,4.6,7,1.3,3
W-104083,4.6,7,0.5,3
W-104085,4.6,7,0.1,3
W-104091,4.6,7,1.5,3
W-104166,4.6,7,1.1,3
W-104170,4.6,7,0.9,3
W-104173,4.6,7,0.3,3
W-104203,4.6,7,1.2,3
W-104206,4.6,7,0.8,3
W-104239,4.6,7,1.6,3
W-104247,4.6,7,0.4,3
W-104258,4.6,7,1.7,3
W-104298,4.7,7,0.2,3
W-104305,4.7,7,1.7,3
W-104309,4.7,7,1.1,3
W-104385,4.7,7,1.2,3
W-104398,4.7,7,1.9,3
W-104441,4.7,7,1,3
W-104467,4.7,7,0.6,3
W-104486,4.7,7,0.3,3
W-104499,4.7,7,1.8,3
W-104507,4.7,7,1.4,3
W-104579,4.7,7,0.7,3
W-104589,4.7,7,1.5,3
W-104690,4.7,7,1.3,3
W-104705,4.7,7,1.6,3
W-104778,4.7,7,0.9,3
W-104804,4.7,7,0.5,3
W-104848,4.7,7,0.4,3
W-104857,4.7,7,0.1,3
W-104886,4.7,7,0.8,3
W-104908,4.7,7,0,3
W-104923,4.8,7,1.8,3
W-104942,4.8,7,1,3
W-104988,4.8,7,0.3,3
W-105029,4.8,7,1.9,3
W-105031,4.8,7,1.4,3
W-105036,4.8,7,0.9,3
W-105045,4.8,7,1.3,3
W-105083,4.8,7,0.6,3
W-105137,4.8,7,1.1,3
W-105161,4.8,7,0.4,3
W-105231,4.8,7,0,3
W-105295,4.8,7,1.5,3
W-105307,4.8,7,2,3
W-105326,4.8,7,0.5,3
W-105361,4.8,7,0.2,3
W-105407,4.8,7,0.8,3
W-105413,4.8,7,0.1,3
W-105428,4.8,7,1.2,3
W-105433,4.8,7,1.6,3
W-105470,4.8,7,1.7,3
W-105482,4.8,7,0.7,3
W-105564,4.9,7,1.4,3
W-105583,4.9,7,0.7,3
W-105589,4.9,7,0.2,3
W-105610,4.9,7,0.3,3
W-105627,4.9,7,1.2,3
W-105655,4.9,7,0.9,3
W-105676,4.9,7,0.8,3
W-105718,4.9,7,0.6,3
W-105719,4.9,7,1.7,3
W-105764,4.9,7,1.8,3
W-105801,4.9,7,1.3,3
W-105813,4.9,7,0.4,3
W-105817,4.9,7,1.6,3
W-105835,4.9,7,1.1,3
W-105996,4.9,7,1,3
W-106034,4.9,7,2,3
W-106041,4.9,7,1.9,3
W-106056,4.9,7,1.5,3
W-106093,4.9,7,0.5,3
W-106139,4.9,7,0,3
W-106145,4.9,7,0.1,3
W-106211,5,7,2,3
W-106259,5,7,0.3,3
W-106278,5,7,1.3,3
W-106296,5,7,0.4,3
W-106305,5,7,0.5,3
W-106321,5,7,1.8,3
W-106349,5,7,1.1,3
W-106409,5,7,1.9,3
W-106450,5,7,0.9,3
W-106479,5,7,1.5,3
W-106499,5,7,1,3
W-106505,5,7,0.6,3
W-106550,5,7,1.4,3
W-106603,5,7,1.7,3
W-106607,5,7,1.2,3
W-106621,5,7,0.2,3
W-106643,5,7,1.6,3
W-106690,5,7,0.8,3
W-106731,5,7,0.7,3
W-106767,5,7,0.1,3
W-106780,5.1,7,1.2,3
W-106792,5.1,7,0.1,3
W-106848,5.1,7,1.4,3
W-106880,5.1,7,0.2,3
W-106971,5.1,7,0,3
W-106976,5.1,7,1,3
W-107008,5.1,7,2,3
W-107011,5.1,7,0.8,3
W-107020,5.1,7,0.6,3
W-107033,5.1,7,1.1,3
W-107037,5.1,7,1.7,3
W-107048,5.1,7,1.8,3
W-107063,5.1,7,1.5,3
W-107118,5.1,7,0.3,3
W-107155,5.1,7,1.9,3
W-107166,5.1,7,0.5,3
W-107169,5.1,7,1.6,3
W-107238,5.1,7,0.9,3
W-107271,5.1,7,0.4,3
W-107332,5.1,7,0.7,3
W-107347,5.1,7,1.3,3
W-107407,5.2,7,1,3
W-107413,5.2,7,1.3,3
W-107433,5.2,7,0,3
W-107459,5.2,7,0.5,3
W-107507,5.2,7,0.6,3
W-107540,5.2,7,1.7,3
W-107551,5.2,7,1.5,3
W-107571,5.2,7,0.1,3
W-107675,5.2,7,0.4,3
W-107719,5.2,7,1.8,3
W-107723,5.2,7,0.8,3
W-107748,5.2,7,1.9,3
W-107755,5.2,7,2,3
W-107761,5.2,7,1.4,3
W-107774,5.2,7,1.2,3
W-107807,5.2,7,1.6,3
W-107828,5.2,7,0.2,3
W-107852,5.2,7,0.9,3
W-107892,5.2,7,0.7,3
W-107899,5.2,7,1.1,3
W-107953,5.2,7,0.3,3
W-108019,5.3,7,1.7,3
W-108038,5.3,7,0.4,3
W-108048,5.3,7,2,3
W-108070,5.3,7,0.5,3
W-108100,5.3,7,1.9,3
W-108107,5.3,7,0.3,3
W-108116,5.3,7,0.1,3
W-108119,5.3,7,0.2,3
W-108166,5.3,7,1.5,3
W-108236,5.3,7,0.9,3
W-108249,5.3,7,1.8,3
W-108261,5.3,7,1.3,3
W-108320,5.3,7,0.7,3
W-108373,5.3,7,0.6,3
W-108434,5.3,7,1.1,3
W-108438,5.3,7,1.2,3
W-108446,5.3,7,0.8,3
W-108449,5.3,7,1.4,3
W-108450,5.3,7,1.6,3
W-108474,5.3,7,1,3
W-108630,5.3,7,0,3
W-108635,5.4,7,1.6,3
W-108665,5.4,7,0.7,3
W-108719,5.4,7,1.8,3
W-108790,5.4,7,1.4,3
W-108793,5.4,7,1.3,3
W-108796,5.4,7,0.5,3
W-108812,5.4,7,1,3
W-108821,5.4,7,0.9,3
W-108846,5.4,7,0.8,3
W-108860,5.4,7,0.6,3
W-108953,5.4,7,1.2,3
W-108981,5.4,7,0.3,3
W-109046,5.4,7,0.2,3
W-109106,5.4,7,1.1,3
W-109109,5.4,7,0.1,3
W-109121,5.4,7,1.7,3
W-109135,5.4,7,2,3
W-109156,5.4,7,0.4,3
W-109161,5.4,7,1.5,3
W-109178,5.4,7,1.9,3
W-109184,5.4,7,0,3
W-109321,5.5,7,0.4,3
W-109335,5.5,7,1.6,3
W-109336,5.5,7,0.3,3
W-109352,5.5,7,1.7,3
W-109374,5.5,7,0.7,3
W-109400,5.5,7,1.5,3
W-109462,5.5,7,1.1,3
W-109484,5.5,7,1.4,3
W-109496,5.5,7,1.2,3
W-109548,5.5,7,1.3,3
W-109567,5.5,7,1,3
W-109573,5.5,7,0.9,3
W-109600,5.5,7,2,3
W-109631,5.5,7,0,3
W-109641,5.5,7,1.8,3
W-109657,5.5,7,1.9,3
W-109660,5.5,7,0.1,3
W-109666,5.5,7,0.5,3
W-109706,5.5,7,0.2,3
W-109716,5.5,7,0.6,3
W-109772,5.5,7,0.8,3
W-109937,5.6,7,0.6,3
W-109957,5.6,7,0.4,3
W-109968,5.6,7,1.6,3
W-109974,5.6,7,0.2,3
W-110009,5.6,7,1.8,3
W-110036,5.6,7,1.2,3
W-110173,5.6,7,2,3
W-110213,5.6,7,1.9,3
W-110225,5.6,7,1.5,3
W-110232,5.6,7,1.7,3
W-110263,5.6,7,0.9,3
W-110304,5.6,7,1,3
W-110370,5.6,7,0.5,3
W-110415,5.6,7,0.8,3
W-110426,5.6,7,1.1,3
W-110433,5.6,7,0.3,3
W-110439,5.6,7,1.3,3
W-110440,5.6,7,0,3
W-110471,5.6,7,0.1,3
W-110477,5.6,7,1.4,3
W-110496,5.6,7,0.7,3
W-110517,5.7,7,1.4,3
W-110533,5.7,7,1.2,3
W-110539,5.7,7,0.3,3
W-110563,5.7,7,0.7,3
W-110577,5.7,7,0.5,3
W-110602,5.7,7,1.8,3
W-110645,5.7,7,1.9,3
W-110699,5.7,7,1.7,3
W-110712,5.7,7,0.2,3
W-110790,5.7,7,0.8,3
W-110813,5.7,7,0.9,3
W-110815,5.7,7,1,3
W-110816,5.7,7,1.5,3
W-110817,5.7,7,0,3
W-110821,5.7,7,0.1,3
W-110858,5.7,7,1.6,3
W-110863,5.7,7,2,3
W-110901,5.7,7,0.4,3
W-110982,5.7,7,1.3,3
W-111031,5.7,7,1.1,3
W-111059,5.7,7,0.6,3
W-111155,5.8,7,0.5,3
W-111191,5.8,7,0.6,3
W-111222,5.8,7,0.3,3
W-111258,5.8,7,1.8,3
W-111267,5.8,7,1.5,3
W-111288,5.8,7,1.6,3
W-111290,5.8,7,1.2,3
W-111294,5.8,7,1.9,3
W-111323,5.8,7,1.4,3
W-111384,5.8,7,0.2,3
W-111521,5.8,7,1,3
W-111530,5.8,7,0.8,3
W-111545,5.8,7,0.7,3
W-111581,5.8,7,0.1,3
W-111634,5.8,7,1.7,3
W-111655,5.8,7,1.1,3
W-111708,5.8,7,0.4,3
W-111720,5.8,7,0.9,3
W-111721,5.8,7,0,3
W-111734,5.8,7,1.3,3
W-111759,5.9,7,1.3,3
W-111782,5.9,7,1.2,3
W-111814,5.9,7,1.8,3
W-111831,5.9,7,0.3,3
W-111890,5.9,7,0.2,3
W-111912,5.9,7,0.6,3
W-111921,5.9,7,0.4,3
W-111934,5.9,7,0.9,3
W-111949,5.9,7,1.4,3
W-112048,5.9,7,0.8,3
W-112053,5.9,7,0.1,3
W-112125,5.9,7,0.5,3
W-112150,5.9,7,0.7,3
W-112152,5.9,7,0,3
W-112155,5.9,7,1.1,3
W-112248,5.9,7,2,3
W-112265,5.9,7,1.9,3
W-112306,5.9,7,1.5,3
W-112309,5.9,7,1.7,3
W-112326,5.9,7,1,3
W-112353,5.9,7,1.6,3
W-112422,6,7,1.2,3
W-112482,6,7,1.4,3
W-112485,6,7,0.8,3
W-112551,6,7,1,3
W-112563,6,7,1.3,3
W-112564,6,7,0.1,3
W-112580,6,7,0.9,3
W-112647,6,7,1.5,3
W-112675,6,7,0,3
W-112686,6,7,1.9,3
W-112716,6,7,0.4,3
W-112717,6,7,0.6,3
W-112729,6,7,0.2,3
W-112730,6,7,1.6,3
W-112731,6,7,0.7,3
W-112763,6,7,1.7,3
W-112805,6,7,2,3
W-112819,6,7,1.1,3
W-112827,6,7,0.3,3
W-112844,6,7,0.5,3
W-112985,6,7,1.8,3
W-113001,6.1,7,1.2,3
W-113013,6.1,7,0.3,3
W-113032,6.1,7,1.1,3
W-113050,6.1,7,0.8,3
W-113058,6.1,7,0.1,3
W-113064,6.1,7,0.2,3
W-113145,6.1,7,1.4,3
W-113159,6.1,7,0.7,3
W-113198,6.1,7,2,3
W-113200,6.1,7,1.6,3
W-113296,6.1,7,1,3
W-113303,6.1,7,0.5,3
W-113307,6.1,7,0.4,3
W-113328,6.1,7,1.7,3
W-113395,6.1,7,1.5,3
W-113465,6.1,7,1.3,3
W-113466,6.1,7,0,3
W-113505,6.1,7,0.6,3
W-113569,6.1,7,1.9,3
W-113571,6.1,7,1.8,3
W-113572,6.1,7,0.9,3
W-113632,6.2,7,2,3
W-113696,6.2,7,0.3,3
W-113698,6.2,7,0.4,3
W-113704,6.2,7,1.1,3
W-113710,6.2,7,0.6,3
W-113725,6.2,7,1.2,3
W-113829,6.2,7,0.7,3
W-113872,6.2,7,0.5,3
W-113914,6.2,7,1.6,3
W-113916,6.2,7,0.1,3
W-113930,6.2,7,0.9,3
W-113939,6.2,7,0,3
W-113969,6.2,7,1.9,3
W-113985,6.2,7,1.8,3
W-113987,6.2,7,1.3,3
W-114008,6.2,7,0.8,3
W-114012,6.2,7,1.7,3
W-114035,6.2,7,1.5,3
W-114091,6.2,7,1,3
W-114191,6.2,7,0.2,3
W-114196,6.2,7,1.4,3
W-114238,6.3,7,1.9,3
W-114248,6.3,7,0.9,3
W-114259,6.3,7,0.1,3
W-114299,6.3,7,0,3
W-114366,6.3,7,1.3,3
W-114391,6.3,7,1.8,3
W-114406,6.3,7,2,3
W-114418,6.3,7,0.7,3
W-114463,6.3,7,0.2,3
W-114505,6.3,7,1.7,3
W-114519,6.3,7,1.2,3
W-114521,6.3,7,1.6,3
W-114544,6.3,7,1.4,3
W-114549,6.3,7,0.3,3
W-114631,6.3,7,1.5,3
W-114643,6.3,7,0.4,3
W-114663,6.3,7,0.8,3
W-114700,6.3,7,1.1,3
W-114744,6.3,7,1,3
W-114814,6.3,7,0.5,3
W-114844,6.3,7,0.6,3
W-114852,6.4,7,0.5,3
W-114884,6.4,7,0.2,3
W-114890,6.4,7,1.5,3
W-114995,6.4,7,1.6,3
W-115060,6.4,7,1.1,3
W-115063,6.4,7,0,3
W-115073,6.4,7,1.3,3
W-115077,6.4,7,0.1,3
W-115080,6.4,7,1,3
W-115101,6.4,7,0.4,3
W-115116,6.4,7,0.6,3
W-115156,6.4,7,1.9,3
W-115189,6.4,7,0.8,3
W-115212,6.4,7,1.4,3
W-115226,6.4,7,2,3
W-115286,6.4,7,1.2,3
W-115338,6.4,7,1.7,3
W-115348,6.4,7,0.3,3
W-115355,6.4,7,1.8,3
W-115374,6.4,7,0.7,3
W-115454,6.4,7,0.9,3
W-115479,6.5,7,1.7,3
W-115493,6.5,7,1.2,3
W-115514,6.5,7,0.2,3
W-115519,6.5,7,1.8,3
W-115524,6.5,7,0.9,3
W-115553,6.5,7,0.7,3
W-115612,6.5,7,0.6,3
W-115616,6.5,7,0.5,3
W-115724,6.5,7,1.1,3
W-115743,6.5,7,2,3
W-115762,6.5,7,0.4,3
W-115784,6.5,7,0.1,3
W-115798,6.5,7,1.3,3
W-115878,6.5,7,1.9,3
W-115896,6.5,7,1.6,3
W-115949,6.5,7,1.5,3
W-116009,6.5,7,1,3
W-116015,6.5,7,1.4,3
W-116041,6.5,7,0,3
W-116076,6.5,7,0.3,3
W-116088,6.5,7,0.8,3
W-116132,6.6,7,0.1,3
W-116181,6.6,7,0,3
W-116211,6.6,7,0.4,3
W-116224,6.6,7,1.3,3
W-116296,6.6,7,1.6,3
W-116309,6.6,7,0.7,3
W-116321,6.6,7,0.6,3
W-116344,6.6,7,0.8,3
W-116360,6.6,7,0.2,3
W-116374,6.6,7,0.5,3
W-116388,6.6,7,1,3
W-116419,6.6,7,0.9,3
W-116439,6.6,7,0.3,3
W-116447,6.6,7,1.2,3
W-116479,6.6,7,2,3
W-116529,6.6,7,1.1,3
W-116587,6.6,7,1.8,3
W-116617,6.6,7,1.7,3
W-116646,6.6,7,1.4,3
W-116669,6.6,7,1.9,3
W-116700,6.6,7,1.5,3
W-116719,6.7,7,0,3
W-116757,6.7,7,1,3
W-116793,6.7,7,1.3,3
W-116822,6.7,7,0.9,3
W-116841,6.7,7,0.8,3
W-116842,6.7,7,1.8,3
W-116898,6.7,7,0.1,3
W-116942,6.7,7,0.5,3
W-116951,6.7,7,0.2,3
W-116958,6.7,7,1.2,3
W-117023,6.7,7,1.6,3
W-117036,6.7,7,1.5,3
W-117040,6.7,7,0.4,3
W-117075,6.7,7,1.4,3
W-117153,6.7,7,1.7,3
W-117157,6.7,7,0.3,3
W-117181,6.7,7,2,3
W-117208,6.7,7,1.9,3
W-117220,6.7,7,0.6,3
W-117229,6.7,7,0.7,3
W-117306,6.7,7,1.1,3
W-117353,6.8,7,1.7,3
W-117354,6.8,7,0.7,3
W-117430,6.8,7,0.3,3
W-117520,6.8,7,1.8,3
W-117539,6.8,7,0.9,3
W-117542,6.8,7,1.9,3
W-117556,6.8,7,1.4,3
W-117574,6.8,7,1.1,3
W-117599,6.8,7,1.2,3
W-117604,6.8,7,0.6,3
W-117605,6.8,7,0,3
W-117647,6.8,7,1.6,3
W-117663,6.8,7,1,3
W-117684,6.8,7,2,3
W-117721,6.8,7,0.4,3
W-117800,6.8,7,1.3,3
W-117806,6.8,7,0.5,3
W-117873,6.8,7,0.8,3
W-117890,6.8,7,0.2,3
W-117928,6.8,7,1.5,3
W-117931,6.8,7,0.1,3
W-117967,6.9,7,1.6,3
W-118045,6.9,7,1.7,3
W-118099,6.9,7,2,3
W-118103,6.9,7,1.4,3
W-118116,6.9,7,0.3,3
W-118132,6.9,7,0.2,3
W-118159,6.9,7,1.3,3
W-118184,6.9,7,0.7,3
W-118203,6.9,7,0.5,3
W-118210,6.9,7,0.8,3
W-118211,6.9,7,0.1,3
W-118219,6.9,7,1.5,3
W-118293,6.9,7,1,3
W-118316,6.9,7,1.9,3
W-118360,6.9,7,0.9,3
W-118431,6.9,7,0.6,3
W-118446,6.9,7,1.1,3
W-118459,6.9,7,0,3
W-118473,6.9,7,0.4,3
W-118491,6.9,7,1.8,3
W-118543,6.9,7,1.2,3
W-118583,7,7,2,3
W-118617,7,7,1.6,3
W-118642,7,7,1.5,3
W-118645,7,7,0.4,3
W-118648,7,7,1.8,3
W-118699,7,7,0.1,3
W-118784,7,7,0.8,3
W-118852,7,7,0.2,3
W-118853,7,7,0.6,3
W-118872,7,7,0.3,3
W-118873,7,7,1.7,3
W-118974,7,7,1.2,3
W-118992,7,7,1.9,3
